tweet_id,tweet
1215997549540180000,ብሔራዊ ቴአትር አካባቢ አግኝተን ሸክሙ እንዲቀል ተበላሽተው ከቆሙ መኪኖች አንዱን ሰጥተን አበረታተነው ነበር።  ዛሬ በአዲስ ተስፋ ሥራውን መጀመሩን እና ከችግሩ መሻገሩን በማየቴ ደስ ብሎኛል…
1222949714020180000,የዘመናት ልፋታቸው በአንድ ጀምበር ለወደመባቸው የሞጣ ወንድም እህቶቻችን ጨርቆስ የገበያ ማዕከል 197
1214000016320340000,ሊሆን እንደሚችል መገመት እና ሁሉንም መርሳት እችላለሁ
1214135926802260000,ልክ ነህ። አንድ መልክ ብቻ እንዳላቸው ማድረግ ልክ አይሆንም። በአንድ ስፔሲፊክ ጉዳይ ላይ ግን አንድ መልክ ሊኖራቸው ይችላል። ጃንሆይ ሙስሊሙን በማግለል ወ…
1213072360225620000,አረቄ + ማር + ጦስኝ + የጥቁር አዝሙድ ዘይት አንድ ላይ ተፍልቶ።   ቤተሰብ ግን ቀድምህ ተሰናበት
1213896365325140000,ጋዜጤኛ ተመስገን ደሳለኝ  ወዳጁ እንኳ ብትሆን አይምርህም
1216931219172180000,ዛሬ ማታ ከምሽቱ 3:00 በ ኑር-አል ሁዳ ቲቪ አህመዲን ጀበል ለሙስሊሙ ማህበረሰብ ወቅታዊ እና ወሳኝ መልክት ያስተላለፈበት ፕሮግራም እንዳያመልጦ
1214120485161750000,እኔኮ በጎ ጎናቸውን ስል በአጠቃላይ ለአገሪቱ ስለሠሩት ማለቴ ነበር። ሙስሊሙንማ ለማጥቃት ለማግለል ሲዶልቱ እንደኖሩ ነው የማምነው። ያም ቢሆን የዋሏቸው ውለ…
1213673210807550000,vos ከዛ ቦታ ይሸሹ እና መፍትሄ ለማግኘት ይሞክሩ ፣ ይፈልጉ ወይም በደምዎ ይከፍላሉ
1213745004184830000,አለ አይደል እንዴ ጀብሎና ሱቅ ሲጋራ ሲባል የጥንት የጠዋቱን ባናና ማስቲካ ሚሰጥ  ባናና እና ሲጋራ ምኑ ነው ሚመሳሰለው?????♀️ Bet that dont happens to the fellas!
1215393081844990000,አቤቱ ጌታ ሆይ ደጉን ዘመን አምጣልን
1215288272173310000,ታህሳስ 30፣ 2012/ የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር በዩኒቨርስቲዎች ተቋርጦ የነበረው ትምህርት በቂ ጊዜ ተሰጥቶት ይካካሳል ብሏል
1213936425491710000,በጣም የሚያስደንቁ ነገሥታት ሁላችንም ትልቅ ቤተሰብ መሆናችንን እና የእግዚአብሔር ልጅ በመካከላችን የሚኖር መሆኑን ለማስታወስ ዛሬ ልዩ ምሽት ነው።
1214124198890750000,ጥያቄው ዊርድ ነው አልኩህኮ። መለስ አምባገነንነትን ለማጽናት እንደለፋ ከተማመንን «ሚዛናዊ ለመሆን ለዴሞክራሲ ከሠራቸው መልካም ውለታዎች ጥቀስልኝ» ማለት ት…
1214807194459390000,መልካም  ገና  ለመላው  የኦርቶዶክ እምነት  ተከታዮች
1214781906518200000,ይሁን ግን እኔ የድሮውን ነው እንጂ ይሄን ለመብላት ይከብደኛል ብበላውም ድፎ ዳቦ በላሁ አልልም ????????????????✊????
1216709729222840000,በሄደበት ሁሉ ወገኔን የሚል መሪ የሰጠን ምስጋና ይድረሰው ከማለት ውጪ ሌላ ምን ይባላል!
1212291541139640000,☀️Seeking the Messiah_ እነሆም በኢየሩሳሌም ስምዖን የሚባል ሰው  ነበር ፤ ይህም ሰው የእስራኤልን መጽናናት የሚጠባበቅ ጻድቅና ትጒሕም ነበር። መንፈስ ቅዱስም በእርሱ ላ…
1212830509203640000,Ethiopia  የተደራጁ ወንጀለኞች በማኅበራዊ የትስስር ገጾች በተለይ ሴቶችን እያጭበረበሩ መሆኑ ተነገረ
1217459305764520000,አስቀድመው ይሄ እንደሚያሸንፍ ነገሩንኮ አንዳንዴ እውነት ተራራ ፈንቅሎ ይወጣል
1214013951765160000,??????አረ ፋንድያ ??????በቃ ግንቦት7 (የኢዜማ )ቡቹላዎቹ  ጭንቅላታቸው ከፋንድያ በቀር ምንም አልሞላቸውም ?????? ጢንዚዛ
1215303594158760000,ኧረ lotion ነገርም ጣል ቢያረጉበት ጥሩ ነበር። ከነ አሻቡዋም እግሩ አጭር ካልሲውን ገድግዶ TV Show Host የሚያረግም አለ። ሊያውም ብሔራዊ TV Station ላይ ??????
1216408195574440000,ግሩም ስራ እንደሚሆን አልጠራጠርም ናሙናው ራሱ ይናገራል
1213288058814120000,ዲኑ የቆየ ነው የምንሰማበት መልኩ እንዲህ መራራ መሆኑን ለማንሳት ነው
1213814152986280000,የመጀመሪያው ትልቁ ችግር፤ ሠነዱ፣ የጋራ የምንለውን ሀገራዊ ታሪክ አኮስሶ፣ የየአካባቢውን በተለይም የተወሰኑ ህዝቦች ታሪክ አድርጐ ያስቀምጣል፡፡ ትልቁን ታሪክ አኮስሶ፣ የየአካባቢው…
1215951593943720000,ልብ ሰባሪው...! ለጥንቃቄ አዳዲስ ወላጆች ሊያዩት የሚገባ ታሪክ...
1216576702526120000,ኃጢአተኛ ነፍስህ ከድነት በላይ ነው እናም ሰላምን እና ህመምንም አታውቅም ፣ ብቸኛው የባዶነት ቅዝቃዜ ብቻ ነው የንስሐ ጊዜ ተጠናቅቋል ፣ ምክንያቱም ጥፋቶችህ በክፉ ዓይነትህ ከማንኛውም ተልእኮ ይበልጣ…
1216652837767250000,አንተ ባልድ ራስ ፀጉርን አስተክለክ የልብ ልብ ተሰማክ አይደል?
1216883684395090000,የከተማ አስተዳደሩ ሪፖርት ለህዝብ ተወካዮች ምክር ቤት
1213029486763090000,ይህንን ህግ  እንዲወጣ ከጥናቱ ጀምሮ ረቂቅ ህጉን በማዘጋጀት የህግና ፍትህ ጉዳዮች አማካሪ ጉባዔ (Legal and Justice Affairs Advisory Council) እና የሰራ ቡ…
1213292849732690000,እኔ ራሱ እኮ የረብሻ ብህሪያ በድፍረት የወጣችው ዚን እንዳሻው ሲሆን አይቸ ነው
1213755764579410000,ይህ ቆሻሻ አስተሳሰባችሁ ነዉ፣ ኢትዮጵያ የሚለዉን እንድጠላ የሚየደርገኝ፡፡ እኮ ለኦሮሞ ህዝብ ኣንድነት ማልቀስ ኢትዮጵያን መጥላት ነዉ? እርኩሳን! የህልም ኑሮኣችሁን ቀጥሉ፣ Zombies!
1214230487482450000,በውጭ ያሉ የሀበሻ ልጆች
1215350851268690000,አዎ ቢጠና ጥሩ ነበር። ሁለቱም ቡድኖች ራሳቸውን ከአንደኛው እንለየበታለን የሚሉት ነገር አላቸው ግን ያም ኢንተሴክት ሲያደርግ ይታያል
1216597616043090000,የዶክተር ዓቢይ መንግሥት ለብሄራዊ መግባባትና ብሄራዊ ዕርቅ ቅድሚያ ትኩረት ሊሰጥ ይገባል። እንደ ሀገር አብረን መቀጠልና ምን እንደምንፈለግ ሳንግባባ  ወደ ምርጫ መግባት ለሀገርና ሕዝብ አደገኛ ነው።
1217531220927570000,የሴቶች ደህንነት እንደ ዜጋ ቅድሚያ ይልተሰጠ... የችግኝን ያህል ግድ ያልሰጠው፤ከአሸባሪ እና አጋች መጠበቅ የማይችል መንግስት ምን አይነት አሳታፊ ኢኮኖሚያዊ ብልጽግና ነው የሚፈጥረ…
1213761287576060000,ይሄ መብታችን የደፈረ ነው ደሞ ጋዜጠኛ ነኝ ይላል ።ኣለን በምሉ ኣለም እኛ  ኤሪትራ ነን ኤሪትራ እኛ ናት  ታምራት
1213882251349500000,ስድብ መንደርተኛም ይሳደባል እኮ!!
1214025743732220000,መሬት ላይ ባለው ሀቅ መሰረት አንድ ስህተት አይደለም መቶ ስህተት ይሰራል ማን Merera Gudina ከጁዎር ጋር በአንድ አልጋ ላይ ይተኛሉ ብሎ አሰበ። እኔ ቡልቻ…
1214778028854780000,የሚገድል መርዝ በሚያመነጩ አንደበቶች /ፓስተር ጌትነት ተፈሪ /VICTORY FAMILY CHURCH
1214832151801340000,ቅዳሜ ታኅሳስ 25 ቀን 2012 ሜክሲኮ አደባባይ አካባቢ በሚገኘው አዲሱ የኦፌኮ ቢሮ የምረቃ ሥነ ሥርዓት ላይ አቶ ጃዋር የአባልነት መታወቂያውን ከፓርቲው ተረክቧል፡፡
1213953791537660000,አይ ኢሊሙናቲዎች ናቸው ??
1214117741986300000,ለመላው_የክርስትና_እምነት ተከታዮች በዉጪም በሀገር ውስጥም ያላችሁ የሀገሬ ሰዎች ወምድሞቼና እህቶቼ ፤ አባቶቼና እናቶቼ…
1216174542160380000,የአማራ ክልል መንግስት የሞታውን የሽብር ጥቃት አስመልክቶ የሰጠውን ኃላፊነት የጎደለው መግለጫ በጽኑ እናወግዛለን። የክልሉ መንግስት የፌዴራሉ መጅሊስ የጠየቀውን አምስት ጥያቄዎች በጥሞና ይመልስ ዘንድ እናሳስባለን
1222941173481980000,በኦሮሚያ በ1 ነጥብ 2 ቢሊየን ብር የሚካሄዱ የንፁህ መጠጥ ውሃ ፕሮጀክቶች የኮንትራት ስምምነት ተፈረመ
1214069968599310000,የወተት ተዋጽኦ የሚለው ውስጥ ይጠቃለላል አይደል?
1217409334881190000,ያለመሰልቸት እንጥራለን የተከበሩ ጠቅላያችን ብቻ ወደ ቀድሞ ልእልናችን ወደ ብልፅግና እንድረስ
1214854203023270000,FactCheck   እስካሁን ከፍተኛ የአሜሪካ ጀነራል በኢራን ጥቃት እንደተገደለ የትኛውም የኢራንም ሆነ አለም አቀፍ የዜና አውታሮች አልዘገቡም!  ታድያ የዚህ ዜና ምንጭ ከየት…
1214984684502950000,በጣም ከሚያገርሙኝ ሰዎች ውስጥ ከፊሎቹ፤ አቻምየለህ ታምሩ፣ ብሩክ አበጋዝና ስዩም ተሾመ ስለ አሕመዲን ጀበል ትችት ሲጽፉ ከጎናቸው ሁነው የሚያሽቃብጡና የሚያጨበጭቡ ሱፍዮችና አሕባሾች ናቸው።
1216696914739110000,የትም ብትሄድ ጎበዝ ምግብ ሰሬዎቹ ወንዶች ናቸው አለው ሌፍቲ ለዶኒ
1213267256693670000,የኔ ጥያቄ እኮ ነብስ እረክሷል መሰለኝ አማራው እንደ ሰላም ሀገር እነዚህ አራጆች ሀገር የሚሔደው ዮንቨርስቲ መማር ገነት ያስገባል የተባለ ነው የሚመስለው ያሳዝናል ።
1214804813214630000,ወለጋ ላይ እስከ አፍንጫው የታጠቀ ሀይል ቢኖር መከላከያ ሰራዊት ብቻ ነው
1222943173309350000,ላመሰግንሽ ዘንድ ምክንያቴ ብዙ ነዉ እመቤቴ ድንግል ማርያም ?? ናዝሬት ማርያም ቤተከርስቲያን ⛪️ ????❤
1214202348739920000,የጌታ መምጣት አየረሁድና አሀረዛብን  ያስቀረ ነው ሜን ኘልካም ገና ጌታ በልባችን ይወለድ
1222951121624400000,ዘገዩ ጋሼ ሃሃሃ ማድረጉ ይቅርና ባለማቃጠል ከተባበራችሁን በቂያችን ነው በነገራችን ላይ በጣም እናመሰግናለን ሙስሊሙን 1 እና ጠንካሮች ስላደረጋችሁን
1213674827321680000,ያላወገዝነው ችግር፣ መርጠን ጥላሸት እንደቀባን የሚያሳይ አንድ ማስረጃ አቅርብ እስቲ።
1213730681647440000,የእግዚያብሔር ትግስት ሞልቶ ፈሷል ወዳጄ ግብረ ሶዶምን ጋብቻ ባጸደቀችው መባቻ ነው ይህ የተፈጠረው
1214198965203280000,ባህርዳር የሁላችንም ሀይማኖት ብሄር ከተማ ልትሆን ይገባል
1214801160869200000,ሎዛ አበራ በማልታ ግብ ማምረቷን አጠናክራ ቀጥላለች
1216268365456720000,መንግስት ስለ ዲሞክራሲ ሲቀደድልህ አትስማው። የሚያደርገውን ነገር በደንብ ተከታተል። ያኔ ዓላማው ይገለጥልሃል።  የሃሳብ ነፃነትን የሚከለክል መንግስት ስለ ብልፅግና ቢያወራህ እንኳን…
1216028431751830000,እናት እንጀራ የሚለዉ ቅርቅር፣ ፍቅር መስፈሪያ አገር ግዳን እንዴት ይቅር”   ተብሎ የተዘፈነለት ግዳን ወረዳ ውስጥ የሚገኙ ሁለት የገጠር ትምህርትቤቶች ለመጠገን የጀመርኩት ዘመቻን…
1223054493883030000,4- የሚኒስትሮች ሹመት - በህገ-መንግስቱ አንቀጽ 74/2 መሰረት የጠ/ሚው ስልጣን የካቢኔ አባላቱን (ሚኒስትሮችን) ለፓርላማው በመጠቆም ማስጸደቅ እንጂ በራሱ መሾም አይደለም። በቅር…
1214104615882490000,ትችቶቹም ሙገሳዎቹም በቀኃሥ ግለሰባዊ ስብዕና ላይ የተንጠለጠሉ ስለሆነ እዛው እንቆይ።እስኪ በዘመንህ ሚዛናዊ ሆነህ የንጉሰ ነገስቱን ስብዕና ያነፀርክበትን አንድ ትዊት…
1214134589427450000,በአዕምሮህ ያሰብከው በተግባር እንዲቀየር ረጅም የመሪነት ግዜ እንዲኖርህ እመኛለሁ!  ሀገራችን ከአንዣበበባት አደጋ ለመታደግ የጀመርከው የማስታረቅ ስራህ ፍፃሜው ያማረ እንዲሆን እንዲ…
1214147319836410000,አረ ተው በፍቄ ምርጫ ቦርድ እንኳን እንዳንተ አልጓጓም !??
1212726976504570000,OMN ግን ከመንገድ ላይ ነው እንደ ተጋባዥ እንግዳ ለቃለ ምልልስ ይዘው የሚገቡት?
1213769898754810000,አማራ በመገዳደል ነው የሚያምነውን
1213820557386490000,ማንም ምንም አያውቅም!እና ማንም ሁሉን ያውቃል!አይባልም።
1214109206766330000,በጉ ነበር ሄልሜት ማድረግ የነበረበት::
1216730304054010000,ከሰው የበለጠ እንጀራ ላልበላ እኔ በሰው ሀገር ሀገሬን ለሌላ! በጣም ከፋኚ
1213301141112570000,እኔና ዘመኑ ላይ የማይበረታ የለም
1213902420805370000,እኛ እኛ ማን መሆን አያስፈልገንም ልላችይ ትየቆመለ ይላ ኑላፕሮውአ ርገናመለ ንውያሪመጀመየ ቀጥሎ መሞከር የሚፈልገው ማን ነው ልጋልፈስያ ርገነ ኝሳወ ልህያ ቅለጥመለ
1201253320167480000,News እሁድ ሀዳር 21 ቀን 2012 ዓ.ም.  የሳምንቱ ዋና ዋና ዜና ትንታኔ
1213831555518520000,መልካም ነገር ለማድረግ ጊዜ ያጣ ሰዉ መልካም ለመሆንም ጊዜ አይኖረዉም። ሪቢንድራት ታጎር
1201190655000740000,እሱ በ5million ዋጋ ባለው ቤት ውስጥ ቦሌ ተንደላቆ እየኖረ በባዶ ሆድ አንድ ጎኗ ያለቀች ኢርገንዶ ለብሶ እሱን አድናለሁ የሚለው አይምሮውን…
1215854120042660000,ምሽት የህዳሴ ግድብ ውይይት ካለ ውጤት መጠናቀቁን ተከትሎ የነበረ ጋዜጣዊ መግለጫ ላይ!  ጋዜጠኛ: ግድቡ ስራ ላይ ሲውል ማን ይቆጣጠረዋል?   ኢ/ር ስለሺ በቀለ: (በመገረም አስተያየ…
1214002268850340000,ይኼካላስቆጨን ይህ አሳፍሮን ንትርክ ውዝግብ እርግፍ አርገን ትተን ድህነትን መተን ልመናና ምፅዋት ሁሉንም ድል ነስተን ከራሳችን አልፈን ለሌላው ምንተርፍ ለመሆን ካልተጋን መርጠናል ው…
1215003961276580000,አማራ የሰውነት መለኪያ የውሃ ልክ ነው ስንል ዝም ብለን አይደለም። አማራን በሙስሊም ጠልነት የፈረጁት እነ አህመዲን ጀበል ይቺን የሶሪያ ሲረዱ አይታዩ። አዛኙ አማራ የተቻለውን እያደ…
1216201858861220000,ልጆች ጉዳይ ማጣራት አለብን:: ፖሊስ አላውቅም ሲል ቆይቶ ፀጥታ ቢሮም ጭምር አሁን አቶ ንጉሱ በቀን ሁለቴ ሶስቴ መረጃ እየሰጡን ስንከታተል ነበር እያሉ ነው::  ማን ማን ናቸው…
1216381437290660000,with Emperor  የሰው ቅኔ   ብዬሽ አለሜ እያለሽ ከኔ ለካስ ሁለት ፊት ነሽ የሰው ቅኔ  የማየው የዋህ እርግብ መልክሽን ፍቅር ጋርዶብኝ መብረርሽን   ብላቴናው ኖረ ሲታገስ ሰ…
1216002429541540000,የሚዲያው ነገር የሚታወቅ አይደል ካስሽ! የመንግስት አፍ ? በተፈቀደላቸው ልክ የሚሰሩ እንደነሱ ሆነህ ስታስበው ደግሞ on record መረጃ የሚሰጥ ካላገኙ ምን ማድረ…
1213822415698120000,ለነገሩ እንዳተ አይነቱ አባትና አያት (middle & last name) መለየት ያቃተህ ሁላ አፍና አካውንት መክፈትህ ይገርማል።
1214702189312200000,በ ፈረንጅ 77 ድንቁ ኦሮሞ ጉግሳ  ይለዋል እንግዲ ሪሻርድ ፓንከርስት።   ዛሬ እንደሆነ አልቅህ እኔ፡፡ ሙግት አምጣ ወይ እመን ፣ ሚቆጭህን…
1213892278579790000,ሰሞኑን ፊትሽ የጠራው ለዚሁ ነው  አጅሬው ?
1213908109455950000,አማረቸዎች ምነዉ ተኛችሁ? ጀዋር ሊመራሽ ደፋ ቀና እያለ ነዉ።  ምርጫችሁን እና ፀሎታችሁን ለአቢቹ
1215325485363790000,ግብፅ እና ሱዳን የህዳሴ ግድብ ቴክኒካል ውይይት ካለ ስምምነት ተጠናቀቀ!  የውይይቱ ካለ ስምምነት መቋጨትን ተከትሎ የኢትዮጵያ ውሀ፣ መስኖ እና ኢነርጂ ሚኒስትር ኢንጂነር ስለሺ…
1213893820728910000,??????????????ሲጀመር ብልፅግና እራሱ ትህንግ የያዘውን አጀንዳ የተሸከመ ነው ግን ይሔ ሀሉ ድራማ ምን ያህል ህዝቡን ቢንቁት ነው ኢህአዴጎች የተጣሉ በመምሰል እድሜ የማስቀጥ…
1213919214618190000,እንኳን ለብርሃነ ልደቱ በሰላም አደረሰን አደረሳችሁ፡፡ መልካም ልደት በዓል !!
1215856453535310000,በአሁን ሰአት የኢትዮጵያን ማደግ የማይፈልጉ ብዙ ሀገሮች አሉ መጠንቀቁ ጥሩ ሳይሆን አይቀርም መስር ኢትዮጵያን መቆጣጠር ትፈልጋለች ችግሩ ይሄ ነው ቼር ያሰማን ??
1201008332728910000,ህዝቤ ለማ ተቀነሰ ተደመረ እያለ ሲወዛገብ የፕራይቬታይዜሽን አዋጁ ያለ ተመልካች በሚኒስትሮች ምክር ቤት ፀድቋል።  A neoliberal tactic that always works.  የገበያ ግርግር...…
1213246648924750000,ebc አና fana ከኣሁን ወድያ ስለ ትግራይና ኣፋር ገንቢና ጥሩ ወሬ እንዳይዘግቡ ከጠቅላይ ሚኒስቴር ቢሮ ማስጠንቂያ ተሰጣቸው።
1213988162202190000,በደሀ እምባ፡~?? ስንቱ በደሃ ደም፣ ሰርክ እየታጠበ  ለፍርድ ይቅረብ ያለነው ፣ለምርጫ ቀረበ!!!??     ~በላይ በቀለ ወያ~   ዜግነት??ኢትዮጵያ????❤   የቆዬ ከሚስቱ ይወልዳል አለ…
1222964250982990000,እውነት ነው በበረታቸው ብቻ ይታጠሩ የሚል ህግ የለም፤ ዲያስፖራውም እኮ ሳይቀር ይሳተፋል። አገር አቀፍ እያሉ ግን አያምታቱ ነው የኔ ምልከታ። ??
1216271893029880000,በድቅድቅ ጨለማ ሀይለኛ ዶፍ ዝናብ እየዘነበ፥ያላችሁበትን ቦታ እንዲሁም የምትሄዱበትን መንገድ ሳታውቁ ፥ ብቻችሁን በጥቅጥቅ ጫካ ውስጥ እየተወላከፋችሁ ስትሄዱ የምትሰሙት የሚንኮሻኮሽ…
1214115081115640000,አማርኛ እያወራን መግባባት ካልቻልንማ ምን ማድረግ ይቻላል?! ??
1214762419509240000,ቦ 737 የሆነው ይህ አውሮፕላን በውስጡ 180 መንገደኞችን ይዞ ነበር። የፋርስ የዜና ወኪል አውሮፕላኑ የተከሰከሰው በቴክኒክ ችግር ነው ቢልም እንዴት በጥቂት ደቂቃዎች ውስጥ ምክ…
1215884398450680000,አብይና ትራምፕ በምን ተስማምታችሁ ነበር አገር ያዳናችሁ? ??ምስጢርማ አለ! (ትራምፕ ትላንት ሲናገር ውል ነበረን ብሏል) ስለ ኖቤሉ እንመጣበታለን!
1213763120264610000,ኢትዮጵያዊነት ከዘር በላይ ነው ????❤️
1214730387060130000,የ OMN ኦርቶዶክስ ላይ ያለው ጥላቻ፣   ጣብያው የተከበሩ አባታችንን በአለማዊ ስማቸው ነው  መጥራት ነው የመረጠው
1214099894782370000,ኢትዮጵያን ከሥጋትና ከድህነት ነፃ የማያደርግ ፉክክር ፋይዳ የለውም‼️
1214142568507810000,ለብርሃነ ልደቱ አደረሳችሁ ዉድ የዶቼ ቬለ ተከታታዮች! በዓል እንዴት ነዉ? ለሃገራችን ኢትዮጵያ ሰላም፤ ፍቅር፤ መተሳሰብን ያብዛልን! ዉድ ወዳጆቻችን በገና በዓል ምኞታችሁን ግለፁልን! አ…
1214861006293410000,FasikaChallenge Dear Men! ሴቶች በዓል በመጣ ቁጥር የሐበሻ ቀሚስ እየለበሱ እኛን ከጨዋታ ውጪ እያደረጉን ይገኛሉ: ለፋሲካም ለጥምቀትም ሸብረቅ ብለን የሐበሻ ልብሳችን…
1214186184169210000,የምርጫ ውጤት ሰርፕራይዝ ሲሆን ይጥማል።
1213269937135010000,አቢቹ አማካሪዊን እስካለወጠ ድረስ ምርጫ የማሸነፍ እድሉ የመነመነ ነዉ።  የአብይ አማካሪ ጀዌ ነበር መሆን ያለበት
1216588230654590000,ኦሮሞ ክልሉን በሽብር እያፈራረሰ መሬት የሚያስፋፋው የሽብር መሬት ጠቦት ብቻ ነው እንጂ ለልማት አይደለም።  ልማት ፈላጊ ቢሆኑ ኖሮ መጀመሪያ ኦሮሚያ ክልልን ባለሙ ኖሮ ከማፈራረስ።
1221522404037550000,በጥባጭና በሃሳብ ልዕልና የማያምን ወጠጤ ሰሜን ይሁን ደቡብ ምስራቅ ወይም ምዕራብ የዲሞክራሲ ጅምራችን ጠላት ነዉና መወገዝ አለበት!ኢትዮጵያዊነት ከጉልበት ውጭ ሌላ ምንም…
1213262080788300000,ከስደት አንዱ መጥፎ ነገር በቅርብ የምታውቁትን ሰው እንደ ቀላል ሞቱን የምትሰሙበት ሁኔታ ድንገት በSM ነው ድንጋጤ አያስለቅሳችሁም ምን ማለት እንዳለባችሁ እንኳን አታውቁም!!
1214092251514700000,እኔ አምፈልገው ያንተን አቋም ማወቅ ነው  ድምፅ ለመስጠት እንዳመቸኝ
1214215860275020000,1 ሎሚ 6 ብር?! ኧረ ኡኡ
1216236557977420000,ጥሩ ጥሩ ስሩ መልካም መልካሙን አስቡ እዉነት እዉነቱን ተናገሩ  ዉጤታችሁ ያማረ ይሆናል ❤️
1213816282782540000,በአሁኑ ሰአት ስለ ቀጣዩ ምርጫ አለማሰብና አለመሳተፍ ለሚቀጥሉት አምስት አመት የበይ ተመልካች መሆን ነው። ኢዜማዎች ስራችንን እየሰራን ነው እናንተስ ?
1215960553983820000,ሰው ባላነበበው ፈርሞ ይታረዳል ፍቅር ብልጥ ሆኖ ሰውን ሞኝ ያደርጋል!
1217479858189520000,ድህነት ላይ ድህነት መደራረብ. ምስኪን ህዝብ
1217495519175500000,???????????????????????? ETV ገና ዛሬ ትክክለኛ ዜና አቀረበልን!!
1215854328101110000,በደቂቃወች ልዩነት አብይ አማራ ክልል ላይ ኮሽ ስትል ወጦ የእባብ ምላሱን ሲዘረጋ የኛዋ አተላ ደሞ ተቀብላ ይሄን ለማውገዝ ሰው መሆን በቂ ነው ትልሀለች። እዚ ለይ…
